,Unnamed: 0,Ticker,open,high,low,close,volume,Date
1108559,365,MMM,171.72,172.5,169.18,170.15,2526799,20201207
1109178,380,MMM,85.56,85.64,84.25,84.34,2777178,20120517
1109806,375,MMM,192.52,193.5,192.28,193.01,2085593,20170320
1110392,338,MMM,63.1,63.5,62.525,63.5,3572200,20020503
1110955,338,MMM,64.5,64.925,64.26,64.45,3500400,20030710
1111549,364,MMM,72.45,73.25,72.4,72.65,3813100,20060127
1112159,375,MMM,94.35,94.88,93.59,93.89,3500300,20071002
1112769,368,MMM,78.76,79.21,78.09,78.85,2811500,20061211
1113328,320,MMM,48.09375,48.40625,47.65625,47.96875,1747200,20000823
1113849,304,MMM,42.03125,42.375,40.6875,40.8125,4546000,19990420
1114426,367,MMM,162.0,162.65200000000004,158.225,158.66,5740330,20200131
1115028,365,MMM,188.26,189.76,187.01,189.47,2605333,20210322
1115643,378,MMM,172.63,172.95,171.085,171.62,2181327,20161205
1116267,375,MMM,217.7,218.73,217.2,218.72,1185228,20171016
1116888,376,MMM,189.72,190.2061,188.97,189.51,1565272,20170308
1117511,375,MMM,210.73,212.79,210.03,212.76,1292105,20171002
1118138,382,MMM,81.01,82.3,80.9,81.08,3243551,20100823
1118762,375,MMM,94.43,94.6,93.51,93.98,2798700,20071016
1119372,368,MMM,79.65,81.05,79.65,80.56,2734700,20061205
1119982,370,MMM,74.03,75.15,74.0,74.52,3815900,20070308
1120566,343,MMM,79.38,80.25,79.15,79.7,2397500,20040220
1121123,326,MMM,54.74,55.325,54.1,54.45,3664400,20010417
1121643,300,MMM,38.3125,38.375,37.5625,37.78125,1689800,19980814
1122229,377,MMM,48.93,48.93,47.2,47.42,8654115,20090217
1122855,377,MMM,75.93,77.28,75.5,77.2,3950718,20091109
1123485,382,MMM,75.78,77.59,75.62,77.43,6204474,20100610
1124107,375,MMM,51.25,51.82,50.3,51.64,7716852,20090203
1124743,387,MMM,130.65,132.0301,130.0451,131.56,2155829,20140220
1125380,383,MMM,77.29,77.29,75.8,76.1,8152774,20100604
1125953,326,MMM,50.675,51.0,49.255,49.955,6518000,20010403
1126512,340,MMM,71.0,71.495,70.96,71.375,2897600,20030923
1127094,352,MMM,76.35,77.75,75.6,75.88,3892700,20041102
1127694,367,MMM,166.88,167.0,164.51,165.14,3605927,20191121
1128231,300,MMM,37.375,37.5,36.28125,36.3125,2469600,19980828
1128822,382,MMM,120.43,121.47,120.37,121.11,3468547,20130923
1129431,353,MMM,82.2,82.21,81.57,81.77,2825400,20041116
1130055,391,MMM,158.53,158.88,157.71,158.85,1786283,20141114
1130695,382,MMM,96.92,97.5,96.86,97.21,3086601,20110429
1131321,379,MMM,77.15,78.07,76.95,77.73,3397493,20091123
1131960,391,MMM,159.58,160.82,158.8,160.09,1565487,20141128
1132601,383,MMM,93.53,94.33,92.62,93.13,3547233,20110401
1133233,383,MMM,115.63,117.14,115.51,116.74,1976769,20130909
1133803,314,MMM,42.5,42.5,41.03125,41.15625,3139200,20000606
1134390,370,MMM,201.49,201.77,198.29,199.16,2239400,20190201
1134946,314,MMM,41.0,41.90625,40.9375,40.98438,2021400,20000612
1135503,339,MMM,68.8,69.655,68.645,68.705,4290400,20030909
1136103,370,MMM,206.46,208.97,206.0,208.86,2000378,20190215
1136726,382,MMM,92.89,93.14,91.98,92.82,3111787,20110415
1137362,387,MMM,140.1,140.8,137.41,138.39,3399796,20160119
1137996,378,MMM,172.38,176.06,171.97,176.05,3164316,20161207
1138549,304,MMM,41.25,41.25,39.6875,39.96875,2084000,19990422
1139080,321,MMM,47.6875,47.90625,47.28125,47.46875,1057200,20000821
1139666,369,MMM,79.5,79.68,78.97,79.25,2561800,20061213
1140242,337,MMM,63.745,63.99,62.5,62.5,4740000,20020529
1140831,363,MMM,77.19,77.37,76.7,76.91,1807100,20060119
1141434,368,MMM,79.77,79.97,79.18,79.56,2516200,20061207
1141972,299,MMM,41.15625,42.65625,41.0,41.90625,2572800,19980625
1142545,367,MMM,179.86,180.59,175.54,175.63,4361414,20200127
1143162,380,MMM,85.38,86.0,85.13,85.73,2142237,20120529
1143793,378,MMM,179.57,180.06,176.77,178.83,2708604,20161213
1144407,365,MMM,172.3,174.65,172.1708,174.02,1875764,20201211
1145033,387,MMM,138.96,139.37,137.53,137.57,2805458,20160125
1145671,382,MMM,87.73,88.38,87.41,88.03,3190898,20100809
1146300,380,MMM,89.13,89.95,88.74,89.6,2294512,20120501
1146936,382,MMM,114.57,115.24,114.27,115.14,2291971,20130712
1147562,370,MMM,77.09,78.0,76.91,77.78,4205325,20070322
1148167,364,MMM,72.4,73.25,71.96,72.75,5317900,20060131
1148739,338,MMM,64.755,65.045,64.4,64.75,3493400,20020515
1149283,319,MMM,46.125,46.71875,45.8125,46.25,3140600,20000809
1149864,363,MMM,73.25,73.83,72.75,73.0,7475200,20060125
1150437,338,MMM,62.9,63.4,61.5,63.0,3874200,20020501
1151037,375,MMM,192.3,192.88,190.46,192.22,1627326,20170322
1151665,380,MMM,85.95,86.455,85.5,85.78,2611263,20120515
1152283,365,MMM,180.99,185.7,180.93,183.77,2574984,20210308
1152818,298,MMM,41.625,41.75,41.34375,41.75,3002000,19980619
1153361,338,MMM,56.275,56.275,54.225,54.985,9548800,20020930
1153950,361,MMM,77.41,77.75,77.27,77.55,2075500,20051111
1154562,379,MMM,92.85,94.09299999999999,92.76,93.73,3037401,20120924
1155203,387,MMM,159.38,159.58,158.27,158.99,2023902,20151105
1155835,375,MMM,62.45,66.0,62.4,65.91,6395958,20081126
1156471,387,MMM,157.86,159.49,157.54,159.05,2527087,20151111
1157065,337,MMM,58.005,58.525,56.4,56.565,7701400,20020924
1157663,371,MMM,198.57,201.83,197.32,199.86,2321035,20181126
1158218,314,MMM,46.0,47.78125,44.75,46.46875,4841000,20000404
1158810,374,MMM,81.23,81.5,80.49,80.57,3377338,20080204
1159442,389,MMM,169.66,169.75,168.555,168.65,1946016,20150227
1160077,379,MMM,93.78,93.99,93.22,93.43,2477444,20120918
1160712,381,MMM,90.19,91.23,90.19,90.7,3108261,20110603
1161339,381,MMM,92.3,92.63,91.53,91.78,3764214,20110617
1161893,308,MMM,48.75,48.875,48.1875,48.84375,2544200,19990813
1162444,338,MMM,58.33,59.87,57.775,59.175,5877000,20020918
1162986,315,MMM,45.9375,47.4375,45.875,46.375,2110600,20000410
1163569,365,MMM,75.2,75.6,74.99,75.47,2662100,20061011
1164139,332,MMM,53.04,53.825,51.55,52.1,3987600,20010830
1164729,368,MMM,135.69,139.44,135.68,136.51,3614963,20200331
1165331,364,MMM,170.2,170.2,167.24,169.04,2349343,20210122
1165944,377,MMM,171.66,172.56,171.34,172.39,2305546,20161005
1166574,380,MMM,79.4,80.45,78.85,80.29,5176759,20110824
1167199,377,MMM,170.24,170.47,168.69,169.68,1998726,20161011
1167829,380,MMM,81.68,82.61,80.71,82.07,3734193,20110830
1168445,368,MMM,133.15,134.69,126.8,131.54,7742500,20200325
1168976,293,MMM,45.5,45.625,44.53125,45.09375,1888400,19980427
1169544,364,MMM,75.0,75.95,75.0,75.92,2616500,20061005
1170115,332,MMM,54.225,55.91,53.755,55.305,2782400,20010824
1170704,370,MMM,77.42,78.04,76.97,77.59,2434500,20070108
1171282,338,MMM,58.9,59.235,57.8,58.73,5661200,20020717
1171890,381,MMM,110.08,110.64,109.75,110.48,2993677,20130510
1172524,380,MMM,89.11,89.75,89.08,89.7,1410302,20120703
1173157,380,MMM,79.83,80.02,76.74,77.42,8546227,20110818
1173770,365,MMM,168.3,169.45,166.0,166.63,1575448,20201013
1174314,306,MMM,45.125,45.34375,44.40625,44.71875,1820800,19990608
1174891,367,MMM,137.71,140.18,132.93,137.51,6365999,20200319
1175494,365,MMM,165.1,167.75,164.41,166.49,2155563,20201007
1176111,380,MMM,88.25,89.35,87.55,88.98,3078404,20120717
1176741,377,MMM,179.2,179.46,177.83,178.49,1761850,20170120
1177327,338,MMM,62.885,63.5,61.55,63.05,4477400,20020703
1177918,364,MMM,76.7,77.23,76.51,76.84,2792500,20060327
1178542,388,MMM,166.25,167.18,165.08,166.79,1680624,20150409
1179173,375,MMM,204.61,204.91,203.23,203.56,1413014,20170901
1179741,322,MMM,48.21875,48.34375,47.125,47.3125,3055400,20001120
1180334,374,MMM,212.59,214.115,210.66,213.35,3636437,20170915
1180952,373,MMM,79.35,81.19,79.1188,80.69,5284751,20080416
1181573,375,MMM,60.6,61.29,60.04,60.94,6642185,20090605
1182209,387,MMM,143.75,143.99,142.5577,143.73,1490908,20140626
1182847,381,MMM,80.7,80.94,79.695,80.43,4690275,20100202
1183467,372,MMM,169.91,170.36,168.5,168.91,2227253,20190611
1184028,321,MMM,48.78125,49.875,47.875,48.65625,2876400,20001108
1184623,376,MMM,218.05,218.72,209.468,212.62,3840833,20180402
1185225,357,MMM,76.9,78.22,76.31,77.89,3657800,20050421
1185772,313,MMM,44.1875,45.1875,43.78125,44.15625,2581800,20000216
1186362,372,MMM,165.14,165.83,162.88,163.85,3161679,20190605
1186977,375,MMM,217.2,219.27,216.59,217.7,2060517,20180416
1187535,313,MMM,46.59375,47.0,46.0,46.25,2924200,20000202
1188135,382,MMM,85.8,86.6,85.55,85.86,5515214,20101108
1188757,373,MMM,81.24,81.58,80.59,80.91,2871638,20080402
1189391,389,MMM,165.65,165.7,163.62,164.0,1970534,20150421
1190022,375,MMM,60.57,61.46,60.5,60.58,3627208,20090611
1190646,375,MMM,209.06,209.9,208.73,209.9,1632249,20170929
1191272,381,MMM,80.08,80.64,79.34,80.47,3620598,20100216
1191908,388,MMM,140.15,141.04,139.08,140.11,2505780,20140801
1192549,383,MMM,168.59,169.05,167.69,168.52,1301262,20160509
1193167,364,MMM,198.0,199.24,197.2,197.94,1910332,20210730
1193744,339,MMM,61.62,61.715,60.625,60.67,2322200,20021227
1194343,370,MMM,162.0,162.93,160.15,160.88,1441603,20190822
1194922,340,MMM,75.7,75.7,73.46,75.48,5653900,20031020
1195517,365,MMM,87.61,87.8,86.82,87.58,4014700,20060509
1196140,388,MMM,142.81,142.98,141.02,141.92,1960967,20140815
1196778,380,MMM,93.11,93.17,91.67,92.64,2360928,20121227
1197334,302,MMM,40.25,40.40625,39.71875,40.0,1477800,19981103
1197924,382,MMM,83.24,83.89,83.08,83.77,4465369,20120111
1198549,374,MMM,200.45,201.15,198.55,199.03,2922097,20170726
1199138,341,MMM,73.31,73.31,72.46,72.7,2040300,20031008
1199703,336,MMM,56.6,57.235,56.255,56.895,4191400,20020111
1200303,376,MMM,89.62,91.91,88.74,90.05,7607330,20070726
1200927,382,MMM,83.53,83.87,82.7,83.8,3116399,20120105
1201567,388,MMM,144.06,144.39,143.18,144.0,1537846,20140829
1202207,382,MMM,118.72,119.22,117.1,117.16,2869006,20131008
1202753,290,MMM,43.84375,43.84375,43.5,43.5625,1276400,19980209
1203259,302,MMM,40.0,40.6875,39.46875,39.8125,1977200,19981117
1203847,381,MMM,75.55,76.855,75.55,76.13,2093982,20111125
1204472,376,MMM,195.5,196.845,194.21,195.97,1978686,20180628
1205041,326,MMM,55.55,57.075,55.55,55.94,2803600,20010207
1205615,356,MMM,78.21,78.25,75.58,75.87,4737000,20050623
1206192,343,MMM,86.05,87.34,86.02,86.48,2990900,20040430
1206755,333,MMM,57.875,58.845,57.655,58.36,3208200,20011119
1207363,386,MMM,136.38,136.99,135.0,136.65,2847809,20140424
1207996,377,MMM,51.51,51.61,50.67,50.8,4062153,20090407
1208629,384,MMM,88.17,89.25,87.81,88.79,2621662,20110207
1209256,377,MMM,52.78,53.75,52.05,53.35,4586137,20090413
1209891,386,MMM,137.63,139.2,137.33,139.09,2906766,20140430
1210538,391,MMM,160.41,160.87,159.51,159.84,2286400,20150623
1211120,326,MMM,56.24,57.7,56.1,57.07,3377200,20010213
1211715,376,MMM,205.76,206.2715,203.5,203.63,2221453,20180614
1212296,337,MMM,62.63,63.9,62.45,63.865,4409600,20021025
1212901,376,MMM,206.18,208.5,205.85,208.33,1777219,20180827
1213501,358,MMM,74.19,74.19,73.0,73.35,3281100,20050804
1214073,338,MMM,62.625,63.025,62.425,62.915,3648200,20030128
1214669,366,MMM,157.0,159.625,156.99,157.8,2757249,20200721
1215282,375,MMM,194.5,195.82,193.54,195.24,1928994,20170518
1215911,381,MMM,88.03,88.69,87.49,87.6,3360373,20121031
1216552,387,MMM,150.0,151.4,149.89,151.24,1571784,20150810
1217191,381,MMM,88.57,88.84,87.41,87.81,4613856,20121025
1217820,375,MMM,70.69,71.22,70.13,70.72,3481270,20080827
1218448,381,MMM,100.98,100.98,100.27,100.65,2964918,20130128
1219089,387,MMM,150.93,151.54,150.11,150.4,1811933,20150804
1219712,365,MMM,201.2,201.79,200.3,201.58,1847300,20210526
1220250,303,MMM,38.875,39.0,37.78125,38.09375,1942400,19990224
1220832,372,MMM,86.93,87.32,86.8,86.9,3953500,20070518
1221411,338,MMM,63.665,63.975,62.91,63.47,3923400,20021031
1221981,341,MMM,84.38,85.4,84.35,85.25,2860200,20031222
1222571,359,MMM,72.18,72.7,71.81,72.0,5062400,20050810
1223178,373,MMM,87.3,87.95,86.88,87.93,3607575,20070530
1223758,339,MMM,63.35,64.125,63.175,63.99,4068200,20030114
1224326,338,MMM,60.66,60.68,59.7,60.565,3769600,20020307
1224925,375,MMM,198.49,198.53,197.28,197.49,1291463,20170524
1225553,380,MMM,87.76,88.77,87.51,88.75,3107053,20120313
1226116,311,MMM,47.125,47.90625,46.90625,47.84375,2871400,19991112
1226697,366,MMM,153.92,154.72,151.04,151.45,2189954,20200709
1227237,302,MMM,37.75,38.4375,37.4375,38.15625,1582000,19990218
1227828,381,MMM,94.61,94.61,92.69,92.94,3804542,20121019
1228456,374,MMM,200.31,203.03,199.96,202.44,2171094,20170530
1229085,381,MMM,85.24,85.67,84.88,85.47,3150801,20120307
1229717,381,MMM,96.4,97.39,96.0962,97.08,2592415,20130114
1230343,373,MMM,87.62,89.03,87.03,87.15,4452575,20070524
1230922,338,MMM,60.695,60.985,59.75,59.75,3308400,20020313
1231527,381,MMM,96.83,97.40299999999999,96.57,97.29,2106367,20130115
1232161,381,MMM,85.72,85.86,84.83,84.95,3547841,20120306
1232786,374,MMM,202.73,204.47,202.27,204.47,3096767,20170531
1233415,381,MMM,94.68,95.0,94.17,94.74,2538733,20121018
1234048,379,MMM,180.42,180.53,179.36,180.44,1205590,20160722
1234601,302,MMM,38.09375,38.46875,37.71875,38.375,1922400,19990219
1235177,366,MMM,155.07,155.6,153.8679,154.58,1662062,20200708
1235752,337,MMM,59.5,61.25,59.5,60.65,3821200,20020312
1236349,373,MMM,87.55,87.98,87.16,87.35,2793800,20070525
1236928,338,MMM,60.45,60.995,60.4,60.785,3747000,20020306
1237491,339,MMM,63.995,64.15,63.16,63.51,3286200,20030115
1238094,373,MMM,87.93,88.46,87.63,87.96,3562177,20070531
1238673,338,MMM,62.0,62.75,61.63,62.655,4869600,20021018
1239281,381,MMM,87.1,87.75,86.96,87.54,2049292,20120312
1239908,375,MMM,198.41,199.61,197.75,199.54,1508025,20170525
1240459,303,MMM,37.90625,38.0625,36.8125,37.625,2580400,19990225
1241034,365,MMM,203.0,203.98,202.62,203.24,2457573,20210527
1241643,375,MMM,70.47,71.3,70.24,70.72,2761040,20080826
1242277,387,MMM,151.85,153.24,150.92,151.01,1765640,20150805
1242916,381,MMM,100.33,101.87,100.06,101.81,3530854,20130129
1243551,381,MMM,89.03,89.54,88.15,88.39,3321221,20121024
1244165,360,MMM,72.22,72.44,71.83,72.36,3486300,20050811
1244741,342,MMM,85.15,85.16,84.08,84.61,2447300,20031223
1245310,338,MMM,62.875,63.92,62.5,63.665,4005000,20021030
1245878,339,MMM,62.66,63.55,61.68,63.3,4736000,20030129
1246467,359,MMM,73.35,73.65,72.91,72.99,2693800,20050805
1247039,338,MMM,64.875,64.9,62.575,62.865,6542600,20021024
1247653,387,MMM,150.0,150.0,148.26,148.48,1810785,20150811
1248286,375,MMM,196.3,196.3,194.45,195.8,1894690,20170519
1248921,387,MMM,137.1,137.43,136.32,136.8,3443556,20131223
1249540,366,MMM,158.85,158.87,156.37,156.37,1790097,20200720
1250169,391,MMM,159.85,160.7,159.45,159.68,1447412,20150622
1250806,381,MMM,80.7,81.02,79.98,80.54,3928297,20111118
1251431,376,MMM,202.55,205.06,200.11,204.97,5449476,20180615
1252000,326,MMM,55.24,56.24,55.19,56.24,2721800,20010212
1252590,370,MMM,215.1,217.49,214.35,217.42,1922409,20190412
1253187,357,MMM,77.85,78.51,77.32,77.88,3977800,20050622
1253795,375,MMM,198.75,200.42,198.28,199.59,1827016,20180601
1254365,326,MMM,55.55,56.625,55.11,55.83,3080600,20010206
1254970,386,MMM,136.5,136.96,135.69,136.56,2093074,20140425
1255603,377,MMM,52.0,52.2,51.22,52.08,3885262,20090406
1256195,343,MMM,83.95,85.12,82.76,83.76,5273200,20040419
1256759,334,MMM,57.6,57.805,57.275,57.29,2455800,20011130
1257357,376,MMM,196.47,199.42,196.46,196.72,2671550,20180629
1257965,365,MMM,71.52,71.52,70.8,71.35,2179900,20060911
1258567,364,MMM,71.74,72.0,71.13,71.35,2900600,20060905
1259186,381,MMM,79.71,81.05,79.43,81.04,8720938,20111130
1259811,376,MMM,90.4,92.0,90.05,90.05,6251401,20070727
1260392,339,MMM,62.925,63.5,62.38,62.38,3150400,20030303
1260958,336,MMM,56.975,57.35,55.555,56.6,6459600,20020110
1261485,303,MMM,39.125,40.375,39.125,40.09375,1901200,19981116
1262058,365,MMM,197.79,198.54,195.11,197.56,3146307,20210719
1262677,382,MMM,117.27,117.96,116.65,117.57,2499269,20131009
1263316,383,MMM,165.25,166.47,164.928,165.01,1746994,20160520
1263956,388,MMM,143.32,144.12,143.02,143.98,1314062,20140828
1264596,382,MMM,83.13,84.26,83.11,84.18,3007305,20120104
1265222,374,MMM,199.14,200.56,197.67,200.05,2175148,20170727
1265851,382,MMM,84.59,85.19,84.0401,84.3,3440126,20120110
1266405,302,MMM,40.0625,40.65625,40.0625,40.15625,1554800,19981102
1266955,341,MMM,73.4,74.29,73.26,74.14,3751700,20031009
1267527,339,MMM,62.65,64.825,62.265,64.75,7795200,20030317
1268092,336,MMM,58.33,58.99,58.25,58.55,4065400,20020104
1268680,365,MMM,87.1,88.35,87.06,88.13,3523600,20060508
1269257,341,MMM,75.97,76.05,75.27,75.5,3233700,20031021
1269856,370,MMM,160.08,160.35,155.27,155.85,4224008,20190823
1270475,380,MMM,93.35,93.73,92.75,93.07,1542847,20121226
1271117,388,MMM,142.0,142.39,141.85,142.34,1586871,20140814
1271664,289,MMM,44.0625,44.0625,43.3125,43.96875,1573400,19980220
1272234,365,MMM,145.74,146.64,144.6,146.44,2661662,20200522
1272853,382,MMM,122.79,123.31,122.68,123.25,1762181,20131021
1273446,338,MMM,61.72,62.59,61.33,61.615,2062000,20021226
1273988,313,MMM,45.96875,46.0625,45.0,45.84375,3520600,20000203
1274581,375,MMM,219.15,221.69,218.74,220.09,1853521,20180417
1275197,371,MMM,161.73,165.09,161.58,164.29,3747008,20190604
1275818,381,MMM,80.42,80.69,79.7401,80.14,3095120,20100217
1276441,375,MMM,208.3,209.88,208.2519,209.55,2092803,20170928
1277061,375,MMM,60.62,61.22,59.49,60.46,4433066,20090610
1277683,373,MMM,80.59,81.0,79.83,80.17,3280528,20080403
1278317,389,MMM,163.0,165.39,162.73,164.51,2394237,20150420
1278955,382,MMM,86.33,86.34,84.95,85.3,4920453,20101109
1279585,381,MMM,79.83,81.68,79.83,81.5,3401520,20100203
1280208,375,MMM,59.59,59.96,59.12,59.85,3282134,20090604
1280844,387,MMM,143.17,144.0699,143.0625,143.69,1981763,20140627
1281474,373,MMM,80.57,81.06,79.28,80.65,3207100,20080417
1282095,375,MMM,93.98,93.98,93.09,93.58,3845600,20070928
1282650,313,MMM,44.5,45.9375,44.46875,44.8125,3405400,20000217
1283244,376,MMM,213.0,216.46,210.93,216.33,3006825,20180403
1283846,357,MMM,77.17,77.6,75.5,75.9,4921700,20050420
1284402,322,MMM,48.1875,49.25,47.5625,48.6875,2205800,20001109
1284994,372,MMM,168.11,170.22,167.87,168.29,2257636,20190610
1285556,322,MMM,47.125,47.9375,47.125,47.84375,2340400,20001121
1286131,356,MMM,85.0,85.35,84.5,84.55,1660700,20050408
1286739,374,MMM,209.15,211.91,208.74,211.43,1984226,20170914
1287372,388,MMM,166.21,167.22,165.21,166.27,1754434,20150408
1288004,376,MMM,88.66,89.47,88.45,89.02,2345100,20070914
1288626,380,MMM,88.12,88.65,87.77,88.1,2848066,20120716
1289244,365,MMM,163.44,165.7,161.83,162.23,2022103,20201006
1289848,367,MMM,128.46,139.37,128.39,137.02,6860393,20200318
1290392,307,MMM,44.625,44.65625,43.5,43.625,1515600,19990609
1290940,338,MMM,63.7,63.75,62.68,62.885,5736600,20020702
1291506,339,MMM,63.075,63.275,62.07,62.405,3858600,20030505
1292072,337,MMM,58.75,59.43,57.5,57.95,6432000,20020716
1292663,365,MMM,169.47,170.61,168.1201,168.65,1533855,20201012
1293281,380,MMM,76.65,78.82,76.6,76.87,6151853,20110819
1293909,380,MMM,89.29,89.69,88.28,89.28,2291075,20120702
1294529,367,MMM,122.29,133.45,121.0,132.72,9311725,20200324
1295147,380,MMM,82.7,83.37,82.2,82.98,4737646,20110831
1295773,377,MMM,171.84,172.7497,170.94,171.14,1936639,20161010
1296393,370,MMM,78.0,78.23,77.44,77.68,1896900,20070109
1296998,365,MMM,74.03,75.02,74.03,74.87,2960600,20061004
1297610,374,MMM,85.39,86.7,85.39,85.78,3731443,20071217
1298186,332,MMM,52.225,52.875,51.8,52.05,2352200,20010831
1298772,365,MMM,75.69,75.76,75.14,75.2,1898500,20061010
1299385,375,MMM,83.43,83.98,81.94,82.21,4272099,20071203
1300009,380,MMM,80.45,80.65,77.79,78.19,6605758,20110825
1300634,377,MMM,178.37,178.38,177.2,177.27,1622625,20170109
1301259,377,MMM,174.59,174.97,171.2,171.68,3166931,20161004
1301815,306,MMM,45.34375,45.875,45.0,45.125,1006600,19990621
1302395,368,MMM,132.25,138.01,131.06,137.74,3869504,20200330
1302942,309,MMM,48.5,49.0625,48.25,48.375,2528000,19990812
1303537,383,MMM,84.22,84.48,83.58,84.19,2600732,20100405
1304165,381,MMM,91.07,91.88,90.66,91.58,2995789,20110616
1304785,374,MMM,78.38,79.57,77.84,79.28,2097234,20080211
1305343,315,MMM,46.375,48.53125,46.375,47.71875,2952200,20000411
1305937,376,MMM,243.5,244.4,226.01,231.44,6590490,20180205
1306521,338,MMM,58.375,59.99,58.35,58.595,6402000,20020919
1307062,315,MMM,46.4375,47.40625,45.53125,45.5625,2875800,20000405
1307661,381,MMM,91.35,92.11,90.97,91.46,2745980,20110602
1308287,379,MMM,92.88,94.06,92.73,93.63,2723431,20120919
1308914,374,MMM,79.31,79.91,78.91,79.09,4802375,20080205
1309546,389,MMM,168.85,169.98,168.64,169.61,1789370,20150226
1310111,308,MMM,47.21875,47.96875,46.96875,47.9375,3401800,19990806
1310710,387,MMM,157.23,157.64,156.43,157.59,1962870,20151110
1311329,362,MMM,75.35,75.9,74.88,75.13,2476100,20051104
1311933,370,MMM,199.12,201.32,196.7793,200.69,2079649,20181127
1312512,338,MMM,57.25,57.455,55.85,56.65,10163400,20020925
1313100,361,MMM,76.09,77.3,75.76,77.18,3005100,20051110
1313721,387,MMM,159.0,159.48,158.61,158.91,2254169,20151104
1314357,379,MMM,93.95,94.1,92.72,92.83,3800943,20120925
1314986,375,MMM,86.44,86.54,85.26,85.97,3650200,20071029
1315592,363,MMM,74.01,75.6,73.72,74.2,5511200,20060124
1316146,320,MMM,45.46875,46.09375,45.09375,45.6875,2862400,20000808
1316660,297,MMM,41.125,41.3125,40.90625,41.1875,1445600,19980618
1317231,365,MMM,183.5,184.15,181.02,181.18,2842101,20210309
1317833,365,MMM,172.13,173.16,171.54,172.46,2663697,20201204
1318451,380,MMM,85.46,86.55,85.24,85.83,2631858,20120514
1319079,375,MMM,192.12,192.97,191.23,192.14,1481951,20170323
